Time (s),Amplitude
3.036636,0
3.036636,0
3.036636,0
3.036636,0
3.038694,0
3.038694,0
3.038694,0
3.038694,0
3.038694,0
3.038694,0
3.038694,0
3.038694,0
3.038694,0
3.039696,0
3.039696,0
3.041470,0
3.041470,0
3.041470,0
3.041470,0
3.041470,0
3.041470,0
3.041470,0
3.041470,0
3.041470,0
3.042469,0
3.042469,0
3.043735,0
3.043735,0
3.043735,0
3.044735,0
3.044735,0
3.044735,0
3.044735,0
3.044735,0
3.044735,0
3.044735,0
3.047030,0
3.047030,0
3.047030,0
3.047030,0
3.047030,0
3.047030,0
3.047030,0
3.047030,0
3.047030,0
3.048028,0
3.048028,0
3.050029,0
3.050029,0
3.050029,0
3.050029,0
3.050029,0
3.050029,0
3.050029,0
3.050029,0
3.050029,0
3.051028,0
3.051028,0
3.052581,0
3.052581,0
3.052581,0
3.052581,0
3.052581,0
3.052581,0
3.052581,0
3.052581,0
3.053581,0
3.053581,0
3.054580,0
3.054580,0
3.055580,0
3.055580,0
3.055580,0
3.055580,0
3.055580,0
3.055580,0
3.055580,0
3.055580,0
3.055580,0
3.057580,0
3.057580,0
3.058581,0
3.058581,0
3.058581,0
3.058581,0
3.058581,0
3.058581,0
3.059581,0
3.059581,0
3.059581,0
3.060979,0
3.060979,0
3.060979,0
3.060979,0
3.060979,0
3.060979,0
3.060979,0
3.060979,0
3.060979,0
3.061979,0
3.063695,0
3.063695,0
3.063695,0
3.063695,0
3.063695,0
3.063695,0
3.063695,0
3.063695,0
3.063695,0
3.063695,0
3.064694,0
3.066696,0
3.066696,0
3.066696,0
3.066696,0
3.066696,0
3.066696,0
3.066696,0
3.066696,0
3.066696,0
3.067696,0
3.067696,0
3.069251,0
3.069251,0
3.069251,0
3.069251,0
3.069251,0
3.069251,0
3.069251,0
3.069251,0
3.070253,0
3.070253,0
3.071251,0
3.072251,0
3.072251,0
3.072251,0
3.072251,0
3.072251,0
3.072251,0
3.072251,0
3.072251,0
3.072251,0
3.073253,0
3.074662,0
3.074662,0
3.074662,0
3.074662,0
3.075663,0
3.075663,0
3.075663,0
3.075663,0
3.075663,0
3.075663,0
3.075663,0
3.077190,0
3.077190,0
3.077190,0
3.078189,0
3.078189,0
3.078189,0
3.078189,0
3.078189,0
3.078189,0
3.078189,0
3.080259,0
3.080259,0
3.080259,0
3.080259,0
3.080259,0
3.080259,0
3.080259,0
3.080259,0
3.081257,0
3.081257,0
3.081257,0
3.083259,0
3.083259,0
3.083259,0
3.083259,0
3.083259,0
3.084260,0
3.084260,0
3.084260,0
3.084260,0
3.084260,0
3.084260,0
3.085980,0
3.085980,0
3.085980,0
3.085980,0
3.085980,0
3.085980,0
3.085980,0
3.086984,0
3.086984,0
3.086984,0
3.087984,0
3.087984,0
3.088987,0
3.088987,0
3.088987,0
3.088987,0
3.088987,0
3.088987,0
3.088987,0
3.088987,0
3.088987,0
3.090736,0
3.091738,0
3.091738,0
3.091738,0
3.091738,0
3.091738,0
3.091738,0
3.091738,0
3.091738,0
3.091738,0
3.091738,0
3.094253,0
3.094253,0
3.094253,0
3.094253,0
3.094253,0
3.094253,0
3.094253,0
3.095256,0
3.095256,0
3.095256,0
3.097026,0
3.097026,0
3.097026,0
3.097026,0
3.097026,0
3.097026,0
3.097026,0
3.097877,0
3.097877,0
3.097877,0
3.097877,0
3.099881,0
3.099881,0
3.099881,0
3.099881,0
3.099881,0
3.100886,0
3.100886,0
3.100886,0
3.100886,0
3.100886,0
3.101881,0
3.101881,0
3.102880,0
3.102880,0
3.102880,0
3.102880,0
3.102880,0
3.102880,0
3.102880,0
3.102880,0
3.102880,0
3.104878,0
3.104878,0
3.104878,0
3.104878,0
3.105878,0
3.105878,0
3.105878,0
3.105878,0
3.105878,0
3.105878,0
3.105878,0
3.107879,0
3.107879,0
3.107879,0
3.107879,0
3.108880,0
3.108880,0
3.108880,0
3.108880,0
3.108880,0
3.108880,0
3.108880,0
3.110884,0
3.110884,0
3.110884,0
3.110884,0
3.111882,0
3.111882,0
3.111882,0
3.111882,0
3.111882,0
3.112881,0
3.113694,0
3.113694,0
3.113694,0
3.113694,0
3.113694,0
3.113694,0
3.113694,0
3.113694,0
3.114695,0
3.114695,0
3.114695,0
3.116706,0
3.116706,0
3.116706,0
3.116706,0
3.116706,0
3.116706,0
3.116706,0
3.116706,0
3.116706,0
3.117698,0
3.117698,0
3.119699,0
3.119699,0
3.119699,0
3.119699,0
3.119699,0
3.120699,0
3.120699,0
3.120699,0
3.120699,0
3.121699,0
3.121699,0
3.121699,0
3.122699,0
3.122699,0
3.122699,0
3.122699,0
3.123698,0
3.123698,0
3.123698,0
3.123698,0
3.124698,0
3.124698,0
3.124698,0
3.124698,0
3.124698,0
3.125700,0
3.125700,0
3.125700,0
3.125700,0
3.125700,0
3.126699,0
3.126699,0
3.127699,0
3.127699,0
3.127699,0
3.127699,0
3.128702,0
3.128702,0
3.128702,0
3.128702,0
3.128702,0
3.129699,0
3.129699,0
3.129699,0
3.130697,0
3.130697,0
3.130697,0
3.130697,0
3.130697,0
3.130697,0
3.130697,0
3.131701,0
3.131701,0
3.132700,0
3.133699,0
3.133699,0
3.134698,0
3.134698,0
3.134698,0
3.134698,0
3.134698,0
3.135698,0
3.135698,0
3.135698,0
3.136700,0
3.136700,0
3.136700,0
3.136700,0
3.137700,0
3.137700,0
3.137700,0
3.137700,0
3.137700,0
3.137700,0
3.138699,0
3.138699,0
3.138699,0
3.139698,0
3.139698,0
3.139698,0
3.139698,0
3.139698,0
3.140699,0
3.140699,0
3.140699,0
3.140699,0
3.141698,0
3.141698,0
3.141698,0
3.141698,0
3.141698,0
3.141698,0
3.141698,0
3.142699,0
3.142699,0
3.142699,0
3.143701,0
3.144699,0
3.144699,0
3.144699,0
3.144699,0
3.145698,0
3.145698,0
3.145698,0
3.145698,0
3.145698,0
3.146698,0
3.146698,0
3.146698,0
3.147699,0
3.147699,0
3.147699,0
3.147699,0
3.147699,0
3.147699,0
3.148700,0
3.148700,0
3.149703,0
3.149703,0
3.150698,0
3.150698,0
3.150698,0
3.150698,0
3.150698,0
3.151699,0
3.151699,0
3.151699,0
3.151699,0
3.152700,0
3.152700,0
3.152700,0
3.152700,0
3.152700,0
3.152700,0
3.153700,0
3.153700,0
3.153700,0
3.153700,0
3.154699,0
3.155703,0
3.155703,0
3.155703,0
3.155703,0
3.155703,0
3.155703,0
3.156698,0
3.156698,0
3.156698,0
3.156698,0
3.157701,0
3.157701,0
3.157701,0
3.158698,0
3.158698,0
3.158698,0
3.158698,0
3.158698,0
3.158698,0
3.158698,0
3.159700,0
3.160700,0
3.160700,0
3.160700,0
3.160700,0
3.160700,0
3.161699,0
3.161699,0
3.161699,0
3.161699,0
3.161699,0
3.163700,0
3.163700,0
3.163700,0
3.164701,0
3.164701,0
3.165701,0
3.165701,0
3.165701,0
3.165701,0
3.166704,0
3.166704,0
3.166704,0
3.166704,0
3.166704,0
3.167702,0
3.167702,0
3.167702,0
3.167702,0
3.168703,0
3.168703,0
3.168703,0
3.168703,0
3.168703,0
3.168703,0
3.169704,0
3.169704,0
3.170703,0
3.170703,0
3.170703,0
3.170703,0
3.170703,0
3.171700,0
3.171700,0
3.171700,0
3.171700,0
3.172702,0
3.172702,0
3.172702,0
3.172702,0
3.173702,0
3.173702,0
3.173702,0
3.173702,0
3.174701,0
3.174701,0
3.174701,0
3.175705,0
3.175705,0
3.175705,0
3.175705,0
3.175705,0
3.175705,0
3.176704,0
3.176704,0
3.177703,0
3.177703,0
3.177703,0
3.177703,0
3.178700,0
3.178700,0
3.178700,0
3.178700,0
3.178700,0
3.179703,0
3.179703,0
3.180701,0
3.180701,0
3.180701,0
3.180701,0
3.180701,0
3.181702,0
3.181702,0
3.181702,0
3.181702,0
3.182702,0
3.182702,0
3.182702,0
3.183708,0
3.183708,0
3.183708,0
3.183708,0
3.183708,0
3.184701,0
3.184701,0
3.184701,0
3.184701,0
3.185707,0
3.185707,0
3.185707,0
3.185707,0
3.186701,0
3.186701,0
3.186701,0
3.186701,0
3.186701,0
3.186701,0
3.188704,0
3.188704,0
3.188704,0
3.188704,0
3.188704,0
3.189702,0
3.189702,0
3.189702,0
3.189702,0
3.189702,0
3.190702,0
3.190702,0
3.191701,0
3.191701,0
3.191701,0
3.191701,0
3.191701,0
3.191701,0
3.191701,0
3.192701,0
3.192701,0
3.192701,0
3.193702,0
3.193702,0
3.194702,0
3.194702,0
3.194702,0
3.194702,0
3.194702,0
3.195705,0
3.195705,0
3.195705,0
3.196707,0
3.196707,0
3.196707,0
3.196707,0
3.197703,0
3.197703,0
3.197703,0
3.197703,0
3.197703,0
3.197703,0
3.197703,0
3.199703,0
3.200709,0
3.200709,0
3.200709,0
3.200709,0
3.200709,0
3.201702,0
3.201702,0
3.201702,0
3.202703,0
3.202703,0
3.202703,0
3.202703,0
3.203704,0
3.203704,0
3.203704,0
3.203704,0
3.204705,0
3.204705,0
3.204705,0
3.205703,0
3.205703,0
3.205703,0
3.205703,0
3.205703,0
3.205703,0
3.206703,0
3.206703,0
3.206703,0
3.206703,0
3.206703,0
3.207704,0
3.207704,0
3.207704,0
3.208704,0
3.208704,0
3.208704,0
3.208704,0
3.208704,0
3.209707,0
3.209707,0
3.209707,0
3.209707,0
3.210706,0
3.210706,0
3.210706,0
3.210706,0
3.211703,0
3.211703,0
3.211703,0
3.211703,0
3.211703,0
3.211703,0
3.213704,0
3.213704,0
3.213704,0
3.213704,0
3.213704,0
3.214703,0
3.214703,0
3.214703,0
3.214703,0
3.214703,0
3.214703,0
3.216704,0
3.216704,0
3.216704,0
3.216704,0
3.216704,0
3.217703,0
3.217703,0
3.217703,0
3.217703,0
3.217703,0
3.217703,0
3.218708,0
3.219705,0
3.219705,0
3.219705,0
3.219705,0
3.220705,0
3.220705,0
3.220705,0
3.220705,0
3.220705,0
3.221704,0
3.221704,0
3.221704,0
3.221704,0
3.221704,0
3.222703,0
3.222703,0
3.222703,0
3.222703,0
3.222703,0
3.223704,0
3.224704,0
3.224704,0
3.224704,0
3.224704,0
3.225703,0
3.225703,0
3.225703,0
3.225703,0
3.225703,0
3.225703,0
3.225703,0
3.227705,0
3.227705,0
3.227705,0
3.227705,0
3.228704,0
3.228704,0
3.228704,0
3.228704,0
3.228704,0
3.228704,0
3.229707,0
3.229707,0
3.230707,0
3.230707,0
3.230707,0
3.230707,0
3.230707,0
3.230707,0
3.230707,0
3.230707,0
3.231704,0
3.232706,0
3.232706,0
3.232706,0
3.233705,0
3.233705,0
3.233705,0
3.233705,0
3.233705,0
3.233705,0
3.233705,0
3.233705,0
3.235713,0
3.235713,0
3.235713,0
3.235713,0
3.236711,0
3.236711,0
3.236711,0
3.236711,0
3.236711,0
3.236711,0
3.238706,0
3.238706,0
3.238706,0
3.238706,0
3.238706,0
3.238706,0
3.239706,0
3.239706,0
3.239706,0
3.239706,0
3.239706,0
3.240706,0
3.241704,0
3.241704,0
3.241704,0
3.241704,0
3.241704,0
3.241704,0
3.242705,0
3.242705,0
3.242705,0
3.242705,0
3.243705,0
3.243705,0
3.244706,0
3.244706,0
3.244706,0
3.244706,0
3.244706,0
3.244706,0
3.245705,0
3.245705,0
3.246708,0
3.246708,0
3.246708,0
3.246708,0
3.246708,0
3.246708,0
3.246708,0
3.247705,0
3.247705,0
3.247705,0
3.247705,0
3.249707,0
3.249707,0
3.249707,0
3.249707,0
3.249707,0
3.249707,0
3.250707,0
3.250707,0
3.250707,0
3.250707,0
3.250707,0
3.252707,0
3.252707,0
3.252707,0
3.252707,0
3.252707,0
3.252707,0
3.252707,0
3.253706,0
3.253706,0
3.253706,0
3.254706,0
3.254706,0
3.255706,0
3.255706,0
3.255706,0
3.255706,0
3.255706,0
3.255706,0
3.255706,0
3.255706,0
3.256705,0
3.257708,0
3.257708,0
3.257708,0
3.257708,0
3.258705,0
3.258705,0
3.258705,0
3.258705,0
3.258705,0
3.258705,0
3.258705,0
3.260706,0
3.260706,0
3.261711,0
3.261711,0
3.261711,0
3.261711,0
3.261711,0
3.261711,0
3.262710,0
3.262710,0
3.263258,0
3.263258,0
3.263258,0
3.263258,0
3.264231,0
3.264231,0
3.264231,0
3.264231,0
3.264231,0
3.264231,0
3.264231,0
3.266760,0
3.266784,0
3.266784,0
3.266784,0
3.266784,0
3.266784,0
3.266784,0
3.266784,0
3.266784,0
3.266784,0
3.267752,0
3.268781,0
3.268781,0
3.268781,0
3.269752,0
3.269752,0
3.269752,0
3.269752,0
3.269752,0
3.269752,0
3.269752,0
3.271750,0
3.271750,0
3.271750,0
3.271750,0
3.271750,0
3.271750,0
3.272750,0
3.272750,0
3.272750,0
3.272750,0
3.272750,0
3.274750,0
3.274750,0
3.274750,0
3.274750,0
3.274750,0
3.274750,0
3.274750,0
3.275750,0
3.275750,0
3.275750,0
3.275750,0
3.277755,0
3.277755,0
3.277755,0
3.277755,0
3.277755,0
3.277755,0
3.277755,0
3.277755,0
3.277755,0
3.277755,0
3.279749,0
3.280754,0
3.280754,0
3.280754,0
3.280754,0
3.280754,0
3.280754,0
3.280754,0
3.280754,0
3.281754,0
3.281754,0
3.282752,0
3.282752,0
3.283752,0
3.283752,0
3.283752,0
3.283752,0
3.283752,0
3.283752,0
3.284753,0
3.284753,0
3.284753,0
3.285754,0
3.285754,0
3.285754,0
3.285754,0
3.286758,0
3.286758,0
3.286758,0
3.286758,0
3.286758,0
3.287752,0
3.288752,0
3.288752,0
3.288752,0
3.288752,0
3.288752,0
3.288752,0
3.288752,0
3.288752,0
3.289751,0
3.289751,0
3.289751,0
3.290751,0
3.291758,0
3.291758,0
3.291758,0
3.291758,0
3.291758,0
3.291758,0
3.291758,0
3.291758,0
3.291758,0
3.291758,0
3.293751,0
3.293751,0
3.293751,0
3.293751,0
3.293751,0
3.294751,0
3.294751,0
3.294751,0
3.294751,0
3.294751,0
3.296750,0
3.296750,0
3.296750,0
3.296750,0
3.296750,0
3.296750,0
3.296750,0
3.296750,0
3.296750,0
3.296750,0
3.297750,0
3.299752,0
3.299752,0
3.299752,0
3.299752,0
3.299752,0
3.299752,0
3.299752,0
3.300752,0
3.300752,0
3.300752,0
3.300752,0
3.302753,0
3.302753,0
3.302753,0
3.302753,0
3.302753,0
3.302753,0
3.302753,0
3.302753,0
3.302753,0
3.302753,0
3.304751,0
3.304751,0
3.304751,0
3.304751,0
3.305751,0
3.305751,0
3.305751,0
3.305751,0
3.305751,0
3.305751,0
3.305751,0
3.307752,0
3.307752,0
3.307752,0
3.307752,0
3.307752,0
3.308753,0
3.308753,0
3.308753,0
3.308753,0
3.308753,0
3.308753,0
3.310978,0
3.310978,0
3.311221,0
3.311221,0
3.311221,0
3.311221,0
3.311221,0
3.311221,0
3.311221,0
3.311221,0
3.313690,0
3.313690,0
3.313690,0
3.313690,0
3.313690,0
3.313690,0
3.313690,0
3.313690,0
3.313690,0
3.313690,0
3.313690,0
3.316528,0
3.316528,0
3.316528,0
3.316528,0
3.316528,0
3.316528,0
3.316528,0
3.316528,0
3.316528,0
3.316528,0
3.316528,0
3.318523,0
3.318523,0
3.319524,0
3.319524,0
3.319524,0
3.319524,0
3.319524,0
3.319524,0
3.319524,0
3.319524,0
3.321524,0
3.321524,0
3.322526,0
3.322526,0
3.322526,0
3.322526,0
3.322526,0
3.322526,0
3.322526,0
3.323527,0
3.323527,0
3.324528,0
3.324528,0
3.324528,0
3.324528,0
3.325525,0
3.325525,0
3.325525,0
3.325525,0
3.325525,0
3.325525,0
3.325525,0
3.327577,0
3.327577,0
3.327577,0
3.327577,0
3.327577,0
3.327577,0
3.327577,0
3.327577,0
3.327577,0
3.327577,0
3.329975,0
3.329975,0
3.329975,0
3.330531,0
3.330531,0
3.330531,0
3.330531,0
3.330531,0
3.330531,0
3.330531,0
3.330531,0
3.332533,0
3.332533,0
3.332533,0
3.333532,0
3.333532,0
3.333532,0
3.333532,0
3.333532,0
3.333532,0
3.333532,0
3.333532,0
3.335978,0
3.335978,0
3.335978,0
3.335978,0
3.335978,0
3.335978,0
3.335978,0
3.335978,0
3.335978,0
3.335978,0
3.338760,0
3.338760,0
3.338760,0
3.338760,0
3.338760,0
3.338760,0
3.338760,0
3.338760,0
3.338760,0
3.338760,0
3.338760,0
3.341470,0
3.341470,0
3.341470,0
3.341470,0
3.341470,0
3.341470,0
3.341470,0
3.341470,0
3.341470,0
3.341470,0
3.341470,0
3.343854,0
3.343854,0
3.343854,0
3.343854,0
3.343854,0
3.343854,0
3.343854,0
3.343854,0
3.343854,0
3.343854,0
3.346737,0
3.346737,0
3.346737,0
3.346737,0
3.346737,0
3.346737,0
3.346737,0
3.346737,0
3.346737,0
3.347737,0
3.347737,0
3.349285,0
3.349285,0
3.349285,0
3.349285,0
3.350285,0
3.350285,0
3.350285,0
3.350285,0
3.350285,0
3.350285,0
3.350285,0
3.352577,0
3.352577,0
3.352577,0
3.352577,0
3.352577,0
3.352577,0
3.352577,0
3.352577,0
3.352577,0
3.352577,0
3.354577,0
3.355579,0
3.355579,0
3.355579,0
3.355579,0
3.355579,0
3.355579,0
3.355579,0
3.355579,0
3.355579,0
3.355579,0
3.358133,0
3.358133,0
3.358133,0
3.358133,0
3.358133,0
3.358133,0
3.358133,0
3.358133,0
3.358133,0
3.358133,0
3.358133,0
3.360978,0
3.360978,0
3.360978,0
3.360978,0
3.360978,0
3.360978,0
3.360978,0
3.360978,0
3.360978,0
3.360978,0
3.363687,0
3.363687,0
3.363687,0
3.363687,0
3.363687,0
3.363687,0
3.363687,0
3.363687,0
3.363687,0
3.363687,0
3.363687,0
3.365940,0
3.365940,0
3.365940,0
3.365940,0
3.366942,0
3.366942,0
3.366942,0
3.366942,0
3.366942,0
3.366942,0
3.366942,0
3.368937,0
3.368937,0
3.368937,0
3.368937,0
3.368937,0
3.368937,0
3.368937,0
3.368937,0
3.368937,0
3.368937,0
3.371939,0
3.371939,0
3.371939,0
3.371939,0
3.371939,0
3.371939,0
3.371939,0
3.371939,0
3.371939,0
3.371939,0
3.371939,0
3.373937,0
3.374937,0
3.374937,0
3.374937,0
3.374937,0
3.374937,0
3.374937,0
3.374937,0
3.374937,0
3.374937,0
3.374937,0
3.377574,0
3.377574,0
3.377574,0
3.377574,0
3.377574,0
3.377574,0
3.377574,0
3.377574,0
3.377574,0
3.377574,0
3.380357,0
3.380357,0
3.380357,0
3.380357,0
3.380357,0
3.380357,0
3.380357,0
3.380357,0
3.380357,0
3.380357,0
3.380357,0
3.382594,0
3.382594,0
3.383593,0
3.383593,0
3.383593,0
3.383593,0
3.383593,0
3.383593,0
3.383593,0
3.383593,0
3.383593,0
3.385590,0
3.385590,0
3.385590,0
3.385590,0
3.385590,0
3.385590,0
3.385590,0
3.386590,0
3.386590,0
3.386590,0
3.388689,0
3.388689,0
3.388689,0
3.388689,0
3.388689,0
3.388689,0
3.388689,0
3.388689,0
3.388689,0
3.388689,0
3.388689,0
3.391462,0
3.391462,0
3.391462,0
3.391462,0
3.391462,0
3.391462,0
3.391462,0
3.391462,0
3.391462,0
3.391462,0
3.391462,0
3.394245,0
3.394245,0
3.394245,0
3.394245,0
3.394245,0
3.394245,0
3.394245,0
3.394245,0
3.394245,0
3.394245,0
3.397017,0
3.397017,0
3.397017,0
3.397017,0
3.397017,0
3.397017,0
3.397017,0
3.397017,0
3.397017,0
3.397017,0
3.397017,0
3.400021,0
3.400021,0
3.400021,0
3.400021,0
3.400021,0
3.400021,0
3.400021,0
3.400021,0
3.400021,0
3.400021,0
3.400021,0
3.402018,0
3.402018,0
3.403021,0
3.403021,0
3.403021,0
3.403021,0
3.403021,0
3.403021,0
3.403021,0
3.403021,0
3.405019,0
3.405019,0
3.405019,0
3.405019,0
3.405019,0
3.405019,0
3.405019,0
3.405019,0
3.405019,0
3.406017,0
3.406017,0
3.408055,0
3.408055,0
3.408055,0
3.408055,0
3.408055,0
3.408055,0
3.408055,0
3.408055,0
3.408055,0
3.408055,0
3.408055,0
3.410987,0
3.410987,0
3.410987,0
3.410987,0
3.410987,0
3.410987,0
3.410987,0
3.410987,0
3.410987,0
3.410987,0
3.413688,0
3.413688,0
3.413688,0
3.413688,0
3.413688,0
3.413688,0
3.413688,0
3.413688,0
3.413688,0
3.413688,0
3.413688,0
3.416689,0
3.416689,0
3.416689,0
3.416689,0
3.416689,0
3.416689,0
3.417690,0
3.417690,0
3.417690,0
3.417690,0
3.417690,0
3.418688,0
3.418688,0
3.419693,0
3.419693,0
3.419693,0
3.419693,0
3.419693,0
3.419693,0
3.419693,0
3.420694,0
3.422022,0
3.422022,0
3.422022,0
3.422022,0
3.422022,0
3.422022,0
3.422022,0
3.422022,0
3.422022,0
3.422022,0
3.422022,0
3.424797,0
3.424797,0
3.424797,0
3.424797,0
3.424797,0
3.424797,0
3.424797,0
3.424797,0
3.424797,0
3.424797,0
3.424797,0
3.426739,0
3.427741,0
3.427741,0
3.427741,0
3.427741,0
3.427741,0
3.427741,0
3.427741,0
3.427741,0
3.427741,0
3.430036,0
3.430036,0
3.430036,0
3.430036,0
3.430036,0
3.430036,0
3.430036,0
3.430036,0
3.430036,0
3.431039,0
3.431039,0
3.433062,0
3.433062,0
3.433062,0
3.433062,0
3.433062,0
3.433062,0
3.433062,0
3.433062,0
3.433062,0
3.433062,0
3.434064,0
3.435978,0
3.435978,0
3.435978,0
3.435978,0
3.435978,0
3.435978,0
3.435978,0
3.435978,0
3.435978,0
3.435978,0
3.438688,0
3.438688,0
3.438688,0
3.438688,0
3.438688,0
3.438688,0
3.438688,0
3.439210,0
3.439210,0
3.439210,0
3.439210,0
3.441036,0
3.441036,0
3.441036,0
3.441036,0
3.441036,0
3.441036,0
3.441036,0
3.442039,0
3.442039,0
3.442039,0
3.442039,0
3.444243,0
3.444243,0
3.444243,0
3.444243,0
3.444243,0
3.444243,0
3.444243,0
3.444243,0
3.444243,0
3.444243,0
3.446977,0
3.446977,0
3.446977,0
3.446977,0
3.446977,0
3.446977,0
3.446977,0
3.446977,0
3.446977,0
3.446977,0
3.446977,0
3.448979,0
3.449976,0
3.449976,0
3.449976,0
3.449976,0
3.449976,0
3.449976,0
3.449976,0
3.449976,0
3.449976,0
3.449976,0
3.452577,0
3.452577,0
3.452577,0
3.452577,0
3.452577,0
3.452577,0
3.452577,0
3.452577,0
3.452577,0
3.452577,0
3.455351,0
3.455351,0
3.455351,0
3.455351,0
3.455351,0
3.455351,0
3.455351,0
3.455351,0
3.455351,0
3.455351,0
3.455351,0
3.458131,0
3.458131,0
3.458131,0
3.458131,0
3.458131,0
3.458131,0
3.458131,0
3.458131,0
3.458131,0
3.458131,0
3.458131,0
3.460979,0
3.460979,0
3.460979,0
3.460979,0
3.460979,0
3.460979,0
3.460979,0
3.460979,0
3.460979,0
3.460979,0
3.462982,0
3.463983,0
3.463983,0
3.463983,0
3.463983,0
3.463983,0
3.464982,0
3.464982,0
3.464982,0
3.464982,0
3.464982,0
3.465984,0
3.465984,0
3.466980,0
3.466980,0
3.466980,0
3.466980,0
3.466980,0
3.466980,0
3.467984,0
3.467984,0
3.467984,0
3.468983,0
3.468983,0
3.468983,0
3.468983,0
3.469980,0
3.469980,0
3.469980,0
3.469980,0
3.469980,0
3.469980,0
3.471980,0
3.471980,0
3.471980,0
3.471980,0
3.471980,0
3.472980,0
3.472980,0
3.472980,0
3.472980,0
3.472980,0
3.472980,0
3.474981,0
3.474981,0
3.474981,0
3.474981,0
3.474981,0
3.474981,0
3.475981,0
3.475981,0
3.475981,0
3.475981,0
3.475981,0
3.476979,0
3.477981,0
3.477981,0
3.477981,0
3.477981,0
3.477981,0
3.477981,0
3.477981,0
3.478982,0
3.478982,0
3.479981,0
3.479981,0
3.479981,0
3.479981,0
3.480982,0
3.480982,0
3.480982,0
3.480982,0
3.481981,0
3.481981,0
3.481981,0
3.482985,0
3.482985,0
3.482985,0
3.482985,0
3.483981,0
3.483981,0
3.483981,0
3.483981,0
3.483981,0
3.483981,0
3.484983,0
3.485982,0
3.485982,0
3.485982,0
3.485982,0
3.485982,0
3.486984,0
3.486984,0
3.486984,0
3.486984,0
3.486984,0
3.487982,0
3.487982,0
3.488985,0
3.488985,0
3.488985,0
3.488985,0
3.488985,0
3.488985,0
3.489983,0
3.489983,0
3.489983,0
3.490981,0
3.490981,0
3.491984,0
3.491984,0
3.491984,0
3.491984,0
3.491984,0
3.492985,0
3.492985,0
3.492985,0
3.492985,0
3.493987,0
3.493987,0
3.493987,0
3.493987,0
3.493987,0
3.493987,0
3.493987,0
3.494983,0
3.494983,0
3.494983,0
3.496982,0
3.496982,0
3.496982,0
3.496982,0
3.496982,0
3.496982,0
3.496982,0
3.496982,0
3.496982,0
3.496982,0
3.496982,0
3.499985,0
3.499985,0
3.499985,0
3.499985,0
3.499985,0
3.499985,0
3.499985,0
3.499985,0
3.499985,0
3.500983,0
3.500983,0
3.501983,0
3.502985,0
3.502985,0
3.502985,0
3.502985,0
3.502985,0
3.502985,0
3.503986,0
3.503986,0
3.503986,0
3.504984,0
3.504984,0
3.504984,0
3.505983,0
3.505983,0
3.505983,0
3.505983,0
3.506985,0
3.506985,0
3.506985,0
3.506985,0
3.507985,0
3.507985,0
3.507985,0
3.508983,0
3.508983,0
3.508983,0
3.508983,0
3.509983,0
3.509983,0
3.509983,0
3.509983,0
3.510983,0
3.510983,0
3.510983,0
3.510983,0
3.511983,0
3.511983,0
3.511983,0
3.511983,0
3.511983,0
3.511983,0
3.512983,0
3.513984,0
3.513984,0
3.513984,0
3.513984,0
3.513984,0
3.514983,0
3.514983,0
3.514983,0
3.514983,0
3.514983,0
3.515984,0
3.515984,0
3.516985,0
3.516985,0
3.516985,0
3.516985,0
3.516985,0
3.516985,0
3.517986,0
3.517986,0
3.517986,0
3.518982,0
3.518982,0
3.518982,0
3.519983,0
3.519983,0
3.519983,0
3.519983,0
3.519983,0
3.519983,0
3.520984,0
3.521983,0
3.521983,0
3.521983,0
3.521983,0
3.521983,0
3.521983,0
3.522986,0
3.522986,0
3.522986,0
3.522986,0
3.522986,0
3.524987,0
3.524987,0
3.524987,0
3.524987,0
3.524987,0
3.524987,0
3.525986,0
3.525986,0
3.525986,0
3.525986,0
3.525986,0
3.526985,0
3.527985,0
3.527985,0
3.527985,0
3.527985,0
3.527985,0
3.527985,0
3.528985,0
3.528985,0
3.528985,0
3.529989,0
3.529989,0
3.529989,0
3.530985,0
3.530985,0
3.530985,0
3.530985,0
3.530985,0
3.530985,0
3.531985,0
3.531985,0
3.532984,0
3.532984,0
3.532984,0
3.532984,0
3.533987,0
3.533987,0
3.533987,0
3.533987,0
3.533987,0
3.533987,0
3.533987,0
3.536006,0
3.536006,0
3.536006,0
3.536006,0
3.536006,0
3.536987,0
3.536987,0
3.536987,0
3.536987,0
3.536987,0
3.537988,0
3.538989,0
3.538989,0
3.538989,0
3.539989,0
3.539989,0
3.539989,0
3.539989,0
3.539989,0
3.540986,0
3.540986,0
3.540986,0
3.540986,0
3.541989,0
3.541989,0
3.541989,0
3.541989,0
3.541989,0
3.541989,0
3.542985,0
3.542985,0
3.542985,0
3.543986,0
3.543986,0
3.543986,0
3.544986,0
3.544986,0
3.544986,0
3.545986,0
3.545986,0
3.545986,0
3.545986,0
3.546986,0
3.546986,0
3.546986,0
3.547990,0
3.547990,0
3.548991,0
3.548991,0
3.548991,0
3.548991,0
3.548991,0
3.549986,0
3.549986,0
3.549986,0
3.549986,0
3.550989,0
3.550989,0
3.550989,0
3.550989,0
3.550989,0
3.550989,0
3.551986,0
3.551986,0
3.551986,0
3.552990,0
3.552990,0
3.552990,0
3.552990,0
3.553989,0
3.553989,0
3.553989,0
3.554990,0
3.554990,0
3.554990,0
3.554990,0
3.555986,0
3.555986,0
3.555986,0
3.556988,0
3.556988,0
3.556988,0
3.556988,0
3.557988,0
